station,date,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,resultspeed,avgspeed,year,mth,weekofyear,darkhours,humidity,tavg_7,depart_7,dewpoint_7,wetbulb_7,heat_7,cool_7,preciptotal_7,resultspeed_7,avgspeed_7,humidity_7,darkhours_7,tavg_10,depart_10,dewpoint_10,wetbulb_10,heat_10,cool_10,preciptotal_10,resultspeed_10,avgspeed_10,humidity_10,darkhours_10
1,2007-06-03,70.0,6.0,60,63.0,0.0,5.0,0.01,5.2,6.7,2007,6,22,8.97,72.22222222222221,73.57142857142857,14.071428571428571,61.857142857142854,65.85714285714286,0.0,8.571428571428571,0.14142857142857146,6.614285714285714,7.657142857142854,67.4603174603175,8.992857142857146,74.9,16.15,60.7,65.8,0.0,9.9,0.099,7.209999999999999,8.169999999999998,60.555555555555564,9.003000000000004
2,2007-06-03,71.0,17.5,60,64.0,0.0,6.0,0.32,4.9,7.2,2007,6,22,8.97,69.44444444444443,73.42857142857143,15.428571428571429,61.714285714285715,65.71428571428571,0.0,8.428571428571429,0.18571428571428575,5.985714285714285,7.27142857142857,67.46031746031748,8.98714285714286,74.3,15.55,60.8,65.6,0.0,9.3,0.131,7.12,8.149999999999997,62.500000000000014,8.996000000000004
1,2007-06-04,65.0,1.0,58,60.0,0.0,0.0,0.39,7.8,9.7,2007,6,23,8.96,80.55555555555557,72.14285714285714,12.642857142857142,61.285714285714285,64.85714285714286,0.0,7.142857142857143,0.16571428571428576,5.828571428571427,7.34285714285714,69.84126984126986,8.980000000000002,73.1,14.35,60.8,65.1,0.0,8.1,0.17,6.87,8.059999999999999,65.83333333333334,8.990000000000006
2,2007-06-04,64.0,10.5,57,60.0,1.0,0.0,0.31,7.9,10.1,2007,6,23,8.96,80.55555555555556,70.71428571428571,12.714285714285714,60.42857142857143,64.0,0.14285714285714285,5.857142857142857,0.1828571428571429,6.357142857142855,7.871428571428568,71.42857142857144,8.975714285714288,71.5,12.75,60.8,64.5,0.1,6.6,0.201,6.69,8.059999999999999,70.2777777777778,8.984000000000005
1,2007-06-05,56.0,-9.0,48,51.0,9.0,0.0,0.42,5.2,7.6,2007,6,23,8.94,77.77777777777777,67.71428571428571,8.071428571428571,58.285714285714285,61.714285714285715,1.4285714285714286,4.142857142857143,0.2128571428571429,6.428571428571426,8.128571428571426,73.80952380952382,8.968571428571432,69.9,11.05,59.5,63.1,1.0,5.9,0.24200000000000005,6.280000000000001,7.8299999999999965,71.11111111111111,8.977000000000004
2,2007-06-05,57.0,3.5,47,52.0,8.0,0.0,0.27,6.2,8.1,2007,6,23,8.94,72.22222222222223,65.42857142857143,7.285714285714286,56.0,59.57142857142857,2.5714285714285716,3.0,0.24571428571428577,6.385714285714284,8.228571428571426,73.80952380952382,8.961428571428575,68.2,9.35,58.1,61.7,1.8,5.0,0.21600000000000003,6.010000000000002,7.719999999999996,71.94444444444446,8.970000000000002
1,2007-06-06,58.0,-8.0,48,55.0,7.0,0.0,0.01,10.8,11.4,2007,6,23,8.94,72.22222222222221,63.0,3.0714285714285716,54.0,57.857142857142854,3.5714285714285716,1.5714285714285714,0.2471428571428572,6.857142857142855,8.685714285714283,75.0,8.954285714285719,66.6,7.55,56.6,60.6,2.5,4.1,0.198,6.670000000000002,8.219999999999995,72.22222222222223,8.965000000000003
2,2007-06-06,61.0,7.5,47,55.0,4.0,0.0,0.0,9.6,10.6,2007,6,23,8.94,61.111111111111114,61.714285714285715,3.2857142857142856,52.142857142857146,56.714285714285715,4.142857142857143,0.8571428571428571,0.24571428571428577,7.485714285714283,9.242857142857138,73.41269841269842,8.950000000000005,65.0,5.95,55.0,59.4,2.9,2.9,0.177,7.160000000000001,8.699999999999996,72.22222222222223,8.960000000000004
1,2007-06-07,81.0,15.0,62,69.0,0.0,16.0,0.0,22.7,23.1,2007,6,23,8.93,47.22222222222223,63.142857142857146,2.9285714285714284,52.42857142857143,57.42857142857143,4.142857142857143,2.2857142857142856,0.20000000000000004,10.028571428571425,11.51428571428571,70.23809523809523,8.944285714285721,65.8,6.55,54.9,59.6,2.9,3.7,0.173,8.780000000000001,10.269999999999996,69.72222222222224,8.954000000000004
2,2007-06-07,82.0,28.5,61,68.0,0.0,17.0,0.0,20.3,20.7,2007,6,23,8.93,41.66666666666667,65.57142857142857,6.857142857142857,52.857142857142854,58.57142857142857,4.142857142857143,4.714285714285714,0.14428571428571432,11.814285714285711,13.085714285714284,64.68253968253967,8.940000000000007,66.5,7.25,54.8,59.7,2.9,4.4,0.173,10.06,11.519999999999996,67.50000000000001,8.948000000000004
1,2007-06-08,69.0,3.0,53,61.0,0.0,4.0,0.0,10.9,13.8,2007,6,23,8.92,55.55555555555554,66.28571428571429,5.785714285714286,52.285714285714285,58.714285714285715,4.0,5.285714285714286,0.10000000000000002,12.242857142857138,13.614285714285712,61.1111111111111,8.93428571428572,66.4,6.95,54.1,59.5,2.9,4.3,0.172,10.63,12.229999999999997,65.83333333333334,8.943000000000003
2,2007-06-08,72.0,18.5,54,62.0,0.0,7.0,0.0,9.3,12.4,2007,6,23,8.92,49.99999999999999,68.57142857142857,9.714285714285714,53.142857142857146,60.285714285714285,2.7142857142857144,6.285714285714286,0.04000000000000003,12.828571428571424,14.299999999999999,57.14285714285713,8.931428571428578,66.5,7.05,53.5,59.3,2.9,4.4,0.13999999999999999,11.07,12.749999999999996,63.8888888888889,8.938000000000004
1,2007-06-09,66.0,0.0,47,57.0,0.0,1.0,0.0,0.3,5.0,2007,6,23,8.91,47.22222222222223,69.85714285714286,9.214285714285714,53.142857142857146,61.0,1.5714285714285714,6.428571428571429,0.0014285714285714537,11.98571428571428,13.857142857142858,53.57142857142856,8.927142857142863,66.6,6.95,52.4,59.0,2.9,4.5,0.10099999999999998,10.32,12.279999999999994,60.55555555555558,8.933000000000003
2,2007-06-09,68.0,14.5,49,58.0,0.0,3.0,0.0,2.4,4.7,2007,6,23,8.91,47.22222222222222,71.28571428571429,12.428571428571429,53.285714285714285,61.42857142857143,0.5714285714285714,6.857142857142857,2.5029581581951074e-17,10.785714285714281,12.9,49.99999999999999,8.922857142857149,67.0,7.35,51.6,58.8,2.8,4.8,0.06999999999999998,9.77,11.739999999999995,57.22222222222224,8.928000000000003
1,2007-06-10,68.0,1.0,51,59.0,0.0,3.0,0.0,4.8,5.6,2007,6,23,8.9,52.77777777777778,72.28571428571429,11.5,53.857142857142854,62.0,0.0,7.285714285714286,2.5029581581951074e-17,10.099999999999996,12.185714285714285,48.8095238095238,8.917142857142863,68.2,8.35,51.9,59.6,1.9,5.1,0.027999999999999976,9.73,11.539999999999996,54.72222222222224,8.924000000000003
2,2007-06-10,71.0,17.5,50,60.0,0.0,6.0,0.0,4.6,5.8,2007,6,23,8.9,41.66666666666666,70.85714285714286,11.857142857142858,52.142857142857146,60.714285714285715,0.0,5.857142857142857,2.5029581581951074e-17,7.51428571428571,9.714285714285714,48.015873015873005,8.91285714285715,69.6,9.75,52.2,60.4,1.1,5.7,0.0009999999999999731,9.569999999999999,11.309999999999995,51.66666666666667,8.920000000000005
1,2007-06-11,72.0,5.0,52,61.0,0.0,7.0,0.0,4.9,6.9,2007,6,24,8.9,44.44444444444444,69.42857142857143,8.5,50.857142857142854,59.714285714285715,0.0,4.428571428571429,2.5029581581951074e-17,5.314285714285709,7.742857142857143,48.4126984126984,8.908571428571436,71.0,11.05,52.6,61.0,0.4,6.4,0.0,8.98,10.859999999999996,48.8888888888889,8.916000000000006
2,2007-06-11,75.0,21.5,51,61.0,0.0,10.0,0.0,6.6,8.4,2007,6,24,8.9,33.333333333333336,70.28571428571429,11.142857142857142,50.57142857142857,59.714285714285715,0.0,5.285714285714286,2.5029581581951074e-17,4.699999999999995,6.971428571428571,45.23809523809523,8.905714285714293,72.4,12.45,53.0,61.6,0.0,7.4,0.0,8.68,10.639999999999997,46.11111111111112,8.912000000000006
1,2007-06-12,73.0,5.0,50,60.0,0.0,8.0,0.0,8.3,8.8,2007,6,24,8.89,36.111111111111114,70.42857142857143,9.214285714285714,50.0,59.42857142857143,0.0,5.428571428571429,2.5029581581951074e-17,4.557142857142852,6.457142857142856,43.253968253968246,8.901428571428578,71.6,11.45,51.8,60.7,0.0,6.6,0.0,7.239999999999999,9.209999999999997,45.00000000000001,8.908000000000007
2,2007-06-12,74.0,20.5,51,61.0,0.0,9.0,0.0,9.4,10.0,2007,6,24,8.89,36.11111111111112,71.57142857142857,12.142857142857142,50.57142857142857,60.0,0.0,6.571428571428571,2.5029581581951074e-17,5.857142857142852,7.171428571428571,41.666666666666664,8.898571428571435,70.8,10.65,50.8,60.0,0.0,5.8,0.0,6.15,8.139999999999997,44.44444444444445,8.904000000000007
1,2007-06-13,74.0,6.0,53,62.0,0.0,9.0,0.0,7.2,8.6,2007,6,24,8.89,41.66666666666667,72.42857142857143,10.928571428571429,51.142857142857146,60.57142857142857,0.0,7.428571428571429,2.5029581581951074e-17,6.542857142857138,7.728571428571428,40.873015873015866,8.895714285714293,71.3,10.95,50.8,60.1,0.0,6.3,0.0,5.78,7.619999999999996,43.055555555555564,8.901000000000007
2,2007-06-13,77.0,23.5,53,62.0,0.0,12.0,0.0,7.0,8.1,2007,6,24,8.89,33.33333333333333,73.71428571428571,14.142857142857142,51.42857142857143,61.0,0.0,8.714285714285714,2.5029581581951074e-17,6.857142857142853,8.085714285714285,38.09523809523809,8.894285714285722,71.8,11.45,50.7,60.1,0.0,6.8,0.0,5.550000000000002,7.189999999999995,41.3888888888889,8.898000000000007
1,2007-06-14,77.0,9.0,55,64.0,0.0,12.0,0.0,5.6,6.8,2007,6,24,8.88,38.88888888888889,74.57142857142857,12.928571428571429,52.142857142857146,61.57142857142857,0.0,9.571428571428571,2.5029581581951074e-17,6.999999999999996,8.228571428571428,37.6984126984127,8.89142857142858,72.9,12.35,51.5,60.8,0.0,7.9,0.0,6.080000000000002,7.369999999999995,40.555555555555564,8.895000000000007
2,2007-06-14,79.0,25.5,54,63.0,0.0,14.0,0.0,5.9,6.4,2007,6,24,8.88,30.555555555555564,75.57142857142857,15.857142857142858,52.42857142857143,61.857142857142854,0.0,10.571428571428571,2.5029581581951074e-17,7.142857142857139,8.157142857142857,35.714285714285715,8.888571428571437,74.0,13.45,52.0,61.3,0.0,9.0,0.0,6.4300000000000015,7.539999999999995,38.8888888888889,8.892000000000007
1,2007-06-15,77.0,9.0,56,64.0,0.0,12.0,0.0,4.1,4.9,2007,6,24,8.88,41.66666666666667,75.85714285714286,14.071428571428571,53.142857142857146,62.285714285714285,0.0,10.857142857142858,2.5029581581951074e-17,6.785714285714282,7.657142857142857,36.90476190476191,8.885714285714295,74.9,14.25,52.5,61.8,0.0,9.9,0.0,6.360000000000001,7.469999999999996,37.777777777777786,8.890000000000006
2,2007-06-15,78.0,24.5,56,65.0,0.0,13.0,0.0,3.8,4.1,2007,6,24,8.88,38.888888888888886,76.57142857142857,16.857142857142858,54.0,63.0,0.0,11.571428571428571,2.5029581581951074e-17,6.142857142857139,6.985714285714285,37.30158730158731,8.884285714285724,75.6,14.95,53.1,62.3,0.0,10.6,0.0,6.28,7.299999999999995,37.500000000000014,8.888000000000005
1,2007-06-16,80.0,11.0,60,67.0,0.0,15.0,0.0,4.8,5.8,2007,6,24,8.87,44.44444444444443,77.42857142857143,15.5,55.285714285714285,63.857142857142854,0.0,12.428571428571429,2.5029581581951074e-17,5.485714285714281,6.385714285714284,38.4920634920635,8.881428571428582,76.4,15.55,53.9,62.9,0.0,11.4,0.0,6.270000000000001,7.189999999999995,37.500000000000014,8.885000000000005
2,2007-06-16,80.0,26.5,61,68.0,0.0,15.0,0.0,2.1,6.1,2007,6,24,8.87,47.222222222222214,78.28571428571429,18.428571428571427,56.42857142857143,64.71428571428571,0.0,13.285714285714286,2.5029581581951074e-17,4.757142857142853,6.028571428571427,39.28571428571429,8.878571428571439,76.9,16.05,54.9,63.6,0.0,11.9,0.0,5.820000000000001,6.959999999999994,38.8888888888889,8.882000000000005
1,2007-06-17,81.0,12.0,64,70.0,0.0,16.0,0.0,2.8,6.3,2007,6,24,8.87,52.77777777777777,78.85714285714286,16.785714285714285,58.0,65.85714285714286,0.0,13.857142857142858,2.5029581581951074e-17,4.157142857142852,5.77142857142857,42.06349206349207,8.875714285714297,77.7,16.75,56.3,64.6,0.0,12.7,0.0,5.2700000000000005,6.709999999999994,40.555555555555564,8.880000000000006
2,2007-06-17,81.0,27.5,65,70.0,0.0,16.0,0.16,4.0,6.1,2007,6,24,8.87,55.55555555555554,79.42857142857143,19.428571428571427,59.42857142857143,66.71428571428571,0.0,14.428571428571429,0.02285714285714288,3.9285714285714235,5.67142857142857,44.44444444444445,8.874285714285726,78.4,17.45,57.7,65.5,0.0,13.4,0.015999999999999973,4.73,6.319999999999993,42.50000000000001,8.878000000000005
1,2007-06-18,79.0,9.0,65,70.0,0.0,14.0,0.28,14.0,15.1,2007,6,25,8.87,61.111111111111114,79.42857142857143,17.071428571428573,61.0,67.71428571428571,0.0,14.428571428571429,0.06285714285714288,5.085714285714281,6.914285714285713,48.80952380952382,8.872857142857153,78.9,17.75,58.9,66.3,0.0,13.9,0.04399999999999997,5.41,6.9699999999999935,44.44444444444445,8.876000000000007
2,2007-06-18,81.0,27.5,65,70.0,0.0,16.0,0.02,12.2,12.6,2007,6,25,8.87,55.55555555555554,80.0,19.714285714285715,62.285714285714285,68.57142857142857,0.0,15.0,0.06571428571428574,6.242857142857138,8.014285714285714,50.7936507936508,8.871428571428583,79.3,18.15,60.1,67.1,0.0,14.3,0.04599999999999997,5.93,7.419999999999993,46.66666666666667,8.874000000000006
1,2007-06-19,73.0,3.0,55,63.0,0.0,8.0,0.58,10.7,11.4,2007,6,25,8.86,50.00000000000001,79.28571428571429,16.642857142857142,62.142857142857146,68.28571428571429,0.0,14.285714285714286,0.14857142857142858,7.228571428571423,9.057142857142857,52.380952380952394,8.868571428571437,78.9,17.55,60.1,67.0,0.0,13.9,0.10399999999999995,6.44,7.879999999999994,47.777777777777786,8.872000000000007
2,2007-06-19,73.0,19.5,55,63.0,0.0,8.0,0.93,10.1,11.3,2007,6,25,8.86,50.00000000000001,78.28571428571429,17.857142857142858,61.42857142857143,67.71428571428571,0.0,13.285714285714286,0.2814285714285715,7.985714285714281,9.842857142857143,53.174603174603185,8.867142857142865,78.3,16.95,60.2,67.0,0.0,13.3,0.19699999999999998,6.859999999999999,8.369999999999994,49.72222222222223,8.870000000000008
1,2007-06-20,73.0,3.0,52,61.0,0.0,8.0,0.0,7.8,8.8,2007,6,25,8.86,41.66666666666667,77.28571428571429,14.5,60.142857142857146,66.71428571428571,0.0,12.285714285714286,0.2814285714285715,8.799999999999995,10.22857142857143,52.380952380952394,8.865714285714295,77.9,16.35,59.8,66.7,0.0,12.9,0.19699999999999998,7.2299999999999995,8.759999999999993,49.72222222222222,8.868000000000007
2,2007-06-20,74.0,20.5,50,61.0,0.0,9.0,0.0,5.9,7.7,2007,6,25,8.86,33.33333333333334,76.28571428571429,15.714285714285714,58.142857142857146,65.42857142857143,0.0,11.285714285714286,0.2814285714285715,9.242857142857138,10.42857142857143,49.60317460317462,8.864285714285725,77.5,15.95,59.2,66.3,0.0,12.5,0.19699999999999998,7.44,9.119999999999994,49.166666666666664,8.866000000000009
1,2007-06-21,69.0,-1.0,51,60.0,0.0,4.0,0.01,3.5,10.7,2007,6,25,8.86,49.99999999999999,74.57142857142857,11.642857142857142,56.142857142857146,64.0,0.0,9.571428571428571,0.26000000000000006,9.171428571428567,11.085714285714289,48.80952380952383,8.862857142857155,76.4,14.75,58.3,65.6,0.0,11.4,0.19799999999999998,7.3100000000000005,9.609999999999994,49.722222222222214,8.865000000000007
2,2007-06-21,73.0,19.5,51,61.0,0.0,8.0,0.0,3.7,9.6,2007,6,25,8.86,38.88888888888889,73.71428571428571,13.142857142857142,54.142857142857146,62.714285714285715,0.0,8.714285714285714,0.22000000000000003,7.699999999999997,10.300000000000002,45.634920634920654,8.861428571428585,75.7,14.05,57.3,64.9,0.0,10.7,0.19799999999999998,7.4700000000000015,9.959999999999994,48.888888888888886,8.864000000000008
1,2007-06-22,69.0,-1.0,50,58.0,0.0,4.0,0.0,7.8,8.7,2007,6,25,8.86,47.222222222222214,72.0,9.071428571428571,52.0,61.0,0.0,7.0,0.21714285714285717,7.071428571428568,9.742857142857147,44.444444444444464,8.860000000000015,74.5,12.75,55.9,63.7,0.0,9.5,0.19799999999999998,7.9700000000000015,10.199999999999994,48.33333333333333,8.863000000000007
2,2007-06-22,69.0,15.5,49,58.0,0.0,4.0,0.0,6.5,8.1,2007,6,25,8.86,44.444444444444436,71.42857142857143,10.857142857142858,51.142857142857146,60.285714285714285,0.0,6.428571428571429,0.1342857142857143,6.471428571428567,9.271428571428574,43.65079365079367,8.860000000000015,73.3,11.55,54.3,62.5,0.0,8.3,0.182,8.220000000000002,10.399999999999995,47.222222222222214,8.862000000000005
1,2007-06-23,65.0,-5.0,58,61.0,0.0,0.0,0.05,7.6,9.0,2007,6,25,8.86,80.55555555555557,70.28571428571429,7.357142857142857,51.57142857142857,60.0,0.0,5.285714285714286,0.00857142857142861,6.114285714285709,8.942857142857147,48.01587301587305,8.860000000000015,71.9,10.15,53.6,61.6,0.0,6.9,0.15899999999999997,7.580000000000001,9.789999999999996,49.166666666666664,8.861000000000006
2,2007-06-23,65.0,11.5,60,62.0,0.0,0.0,0.34,7.3,8.1,2007,6,25,8.86,86.11111111111111,69.14285714285714,8.571428571428571,52.714285714285715,60.142857142857146,0.0,4.142857142857143,0.05714285714285718,6.042857142857138,8.842857142857145,54.36507936507939,8.860000000000015,70.3,8.55,53.1,60.8,0.0,5.3,0.191,7.090000000000001,9.339999999999995,52.222222222222214,8.860000000000005
1,2007-06-24,70.0,-1.0,62,65.0,0.0,5.0,0.0,7.0,8.0,2007,6,25,8.86,77.77777777777779,68.57142857142857,5.5,54.42857142857143,60.714285714285715,0.0,3.5714285714285716,0.05714285714285718,6.199999999999996,8.885714285714288,60.71428571428573,8.860000000000015,70.0,8.15,53.8,61.0,0.0,5.0,0.133,6.720000000000001,8.999999999999995,55.0,8.860000000000005
2,2007-06-24,70.0,16.5,62,65.0,0.0,5.0,0.0,5.6,6.0,2007,6,25,8.86,77.77777777777779,68.71428571428571,8.0,56.0,61.42857142857143,0.0,3.7142857142857144,0.05571428571428576,6.499999999999996,8.214285714285717,64.6825396825397,8.860000000000015,69.7,7.85,54.5,61.2,0.0,4.7,0.04,6.27,8.469999999999995,57.777777777777786,8.860000000000005
1,2007-06-25,77.0,6.0,66,70.0,0.0,12.0,0.0,3.9,6.8,2007,6,26,8.86,69.44444444444444,69.28571428571429,6.071428571428571,58.142857142857146,62.714285714285715,0.0,4.285714285714286,0.05571428571428576,6.528571428571424,7.814285714285716,69.04761904761905,8.860000000000015,70.1,8.15,55.9,62.1,0.0,5.1,0.04,5.88,8.269999999999994,60.555555555555564,8.860000000000005
2,2007-06-25,77.0,23.5,67,70.0,0.0,12.0,0.0,4.0,5.9,2007,6,26,8.86,72.22222222222221,70.42857142857143,9.571428571428571,60.57142857142857,64.42857142857143,0.0,5.428571428571429,0.05571428571428576,5.985714285714281,7.4142857142857155,72.61904761904762,8.860000000000015,70.4,8.45,57.6,63.0,0.0,5.4,0.04,5.6899999999999995,8.089999999999995,64.44444444444444,8.860000000000005
1,2007-06-26,81.0,10.0,69,72.0,0.0,16.0,0.16,6.1,7.1,2007,6,26,8.87,66.66666666666667,72.14285714285714,8.785714285714286,63.42857142857143,66.42857142857143,0.0,7.142857142857143,0.07857142857142861,5.928571428571424,7.271428571428572,75.7936507936508,8.861428571428588,71.6,9.55,59.4,64.2,0.0,6.6,0.05500000000000001,5.95,7.729999999999994,66.11111111111111,8.861000000000006
2,2007-06-26,82.0,28.5,69,72.0,0.0,17.0,0.0,7.3,8.1,2007,6,26,8.87,63.8888888888889,74.57142857142857,13.571428571428571,65.0,68.0,0.0,9.571428571428571,0.07142857142857147,5.885714285714281,7.142857142857144,73.41269841269842,8.86285714285716,72.5,10.45,61.2,65.3,0.0,7.5,0.05500000000000001,6.31,7.579999999999994,68.61111111111111,8.862000000000005
1,2007-06-27,81.0,10.0,70,72.0,0.0,16.0,0.15,7.5,8.8,2007,6,26,8.87,69.44444444444444,76.85714285714286,13.357142857142858,66.42857142857143,69.42857142857143,0.0,11.857142857142858,0.04428571428571432,5.91428571428571,7.242857142857145,71.03174603174604,8.864285714285732,73.7,11.55,63.2,66.7,0.0,8.7,0.07,6.279999999999999,7.589999999999994,70.83333333333334,8.863000000000007
2,2007-06-27,80.0,26.5,69,72.0,0.0,15.0,0.35,7.9,8.5,2007,6,26,8.87,69.44444444444444,78.28571428571429,17.285714285714285,67.42857142857143,70.42857142857143,0.0,13.285714285714286,0.0942857142857143,6.042857142857138,7.314285714285716,69.84126984126985,8.865714285714304,74.8,12.65,65.2,68.1,0.0,9.8,0.10500000000000001,6.42,7.629999999999994,73.33333333333334,8.864000000000008
1,2007-06-28,66.0,-5.0,55,60.0,0.0,1.0,0.0,11.9,12.5,2007,6,26,8.88,69.44444444444446,77.71428571428571,14.214285714285714,66.42857142857143,69.71428571428571,0.0,12.714285714285714,0.0942857142857143,6.942857142857138,8.242857142857144,68.65079365079367,8.868571428571446,74.9,12.65,64.9,68.0,0.0,9.9,0.1,6.850000000000001,7.979999999999994,72.22222222222223,8.866000000000007
2,2007-06-28,67.0,13.5,56,61.0,0.0,2.0,0.0,12.2,13.3,2007,6,26,8.88,69.44444444444446,76.28571428571429,15.285714285714286,65.0,68.42857142857143,0.0,11.285714285714286,0.0942857142857143,8.128571428571425,9.171428571428574,68.65079365079369,8.87142857142859,75.1,12.85,64.5,67.9,0.0,10.1,0.06599999999999999,7.340000000000002,8.499999999999995,70.55555555555557,8.868000000000006
1,2007-06-29,63.0,-8.0,55,59.0,2.0,0.0,0.0,7.6,8.3,2007,6,26,8.88,77.77777777777777,74.28571428571429,10.785714285714286,63.285714285714285,66.85714285714286,0.2857142857142857,9.571428571428571,0.0942857142857143,8.642857142857139,9.514285714285716,69.44444444444447,8.874285714285731,74.4,12.15,63.8,67.3,0.2,9.6,0.06599999999999999,7.400000000000001,8.529999999999994,70.55555555555557,8.870000000000006
2,2007-06-29,64.0,10.5,56,60.0,1.0,0.0,0.0,7.4,8.2,2007,6,26,8.88,77.77777777777779,71.85714285714286,10.857142857142858,61.42857142857143,65.14285714285714,0.42857142857142855,7.285714285714286,0.07142857142857144,8.828571428571426,9.671428571428574,71.03174603174605,8.875714285714302,73.8,11.55,63.2,66.8,0.3,9.1,0.06599999999999999,7.580000000000003,8.749999999999995,70.55555555555557,8.872000000000005
1,2007-06-30,67.0,-5.0,46,56.0,0.0,2.0,0.0,4.9,5.8,2007,6,26,8.88,41.66666666666667,69.71428571428571,6.071428571428571,58.142857142857146,62.857142857142854,0.42857142857142855,5.142857142857143,0.07142857142857144,8.485714285714282,9.342857142857145,67.85714285714288,8.877142857142875,72.8,10.45,61.2,65.4,0.3,8.1,0.06599999999999999,7.680000000000002,8.649999999999995,67.77777777777779,8.874000000000006
