nummosquitos,cool_7,heat_10,species_CULEX PIPIENS,weekofyear,dewpoint_10,species_CULEX RESTUANS,resultspeed,wnvpresencefreq,close_to_top_traps,wnvpresent
2,12.428571428571427,0.0,0,31,60.5,0,3.5,0.0,1.8805555555555555,0
1,12.428571428571427,0.0,0,31,60.5,1,3.5,0.0,1.8805555555555555,0
11,12.428571428571427,0.0,0,31,60.5,0,3.5,0.0,2.7769230769230773,0
1,12.428571428571427,0.0,0,31,60.5,1,3.5,0.0,2.7769230769230773,0
13,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
2,13.142857142857142,0.0,0,32,65.5,1,6.2,0.0,1.8805555555555555,0
11,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,1.8805555555555555,0
1,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
1,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,1.8805555555555555,0
12,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.416923076923077,0
1,13.142857142857142,0.0,0,32,65.5,1,6.2,0.0,1.416923076923077,0
26,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0018148820326678765,1.416923076923077,1
15,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0018148820326678765,1.8805555555555555,1
29,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0018148820326678765,1.8805555555555555,1
1,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.1,0
2,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.1,0
9,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
1,13.142857142857142,0.0,0,32,65.5,1,6.2,0.0,1.8805555555555555,0
27,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,1.8805555555555555,0
28,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0018148820326678765,1.416923076923077,1
1,13.142857142857142,0.0,0,32,65.5,1,6.2,0.0,1.416923076923077,0
43,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0018148820326678765,1.416923076923077,1
32,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
37,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0018148820326678765,1.8805555555555555,1
7,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.7769230769230773,0
3,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.7769230769230773,0
4,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.1,0
2,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.1,0
1,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
1,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,1.8805555555555555,0
5,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
5,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,1.8805555555555555,0
13,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.1,0
3,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.1,0
11,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.5269230769230773,0
3,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.5269230769230773,0
13,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.7769230769230773,0
23,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.7769230769230773,0
2,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.1,0
4,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.1,0
1,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.7769230769230773,0
1,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.7769230769230773,0
3,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
7,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,1.8805555555555555,0
6,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
17,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,1.8805555555555555,0
69,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
1,13.142857142857142,0.0,0,32,65.5,1,6.2,0.0,1.8805555555555555,0
70,13.142857142857142,0.0,1,32,65.5,0,6.2,0.003629764065335753,1.8805555555555555,1
26,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.7769230769230773,0
23,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.7769230769230773,0
15,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.5269230769230773,0
8,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.5269230769230773,0
29,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,1.8805555555555555,0
44,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0018148820326678765,1.8805555555555555,1
1,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.1,0
1,13.142857142857142,0.0,0,32,65.5,1,6.2,0.0,2.5269230769230773,0
8,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.5269230769230773,0
11,13.142857142857142,0.0,0,32,65.5,0,6.2,0.0,2.7769230769230773,0
1,13.142857142857142,0.0,1,32,65.5,0,6.2,0.0,2.7769230769230773,0
8,15.714285714285715,0.0,0,32,70.4,0,2.5,0.0,2.5269230769230773,0
5,15.714285714285715,0.0,0,32,70.4,1,2.5,0.0,2.5269230769230773,0
11,15.714285714285715,0.0,1,32,70.4,0,2.5,0.0,2.5269230769230773,0
41,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
3,10.714285714285714,0.0,0,33,64.4,1,3.4,0.0,1.8805555555555555,0
32,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,1.8805555555555555,0
4,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,1.8805555555555555,0
25,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,1.416923076923077,0
2,10.714285714285714,0.0,0,33,64.4,1,3.4,0.0,1.416923076923077,0
11,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,1.416923076923077,1
67,10.714285714285714,0.0,0,33,64.4,0,3.4,0.003629764065335753,1.8805555555555555,1
1,10.714285714285714,0.0,0,33,64.4,1,3.4,0.0,1.8805555555555555,0
31,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
1,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.1,0
5,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.1,0
38,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
27,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
39,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0018148820326678765,1.416923076923077,1
25,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,1.416923076923077,1
98,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
118,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0054446460980036296,1.8805555555555555,1
4,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.7769230769230773,0
5,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.7769230769230773,0
6,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.1,0
4,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.1,0
1,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,1.8805555555555555,0
2,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,1.8805555555555555,0
11,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,1.8805555555555555,0
9,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
1,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.1,0
1,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.1,0
2,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.1,0
71,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.5269230769230773,0
5,10.714285714285714,0.0,0,33,64.4,1,3.4,0.0,2.5269230769230773,0
36,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.5269230769230773,0
7,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.7769230769230773,0
4,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.7769230769230773,0
3,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.1,0
9,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.1,0
5,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.7769230769230773,0
5,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.7769230769230773,0
27,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
2,10.714285714285714,0.0,0,33,64.4,1,3.4,0.0,1.8805555555555555,0
55,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
16,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
20,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
38,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,1.8805555555555555,0
12,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,1.8805555555555555,1
21,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.7769230769230773,0
16,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0018148820326678765,2.7769230769230773,1
35,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.5269230769230773,0
5,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.5269230769230773,0
50,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.5269230769230773,0
1,10.714285714285714,0.0,0,33,64.4,1,3.4,0.0,2.5269230769230773,0
26,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.5269230769230773,0
2,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.5269230769230773,0
49,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,1.8805555555555555,0
44,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,1.8805555555555555,0
1,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.1,0
2,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.1,0
80,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.5269230769230773,0
63,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.5269230769230773,0
7,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.5269230769230773,0
5,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.5269230769230773,0
3,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,1.8805555555555555,0
3,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,1.8805555555555555,0
1,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.7769230769230773,0
1,10.714285714285714,0.0,0,33,64.4,0,3.4,0.0,2.7769230769230773,0
1,10.714285714285714,0.0,1,33,64.4,0,3.4,0.0,2.7769230769230773,0
23,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
46,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,1.8805555555555555,0
1,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,1.8805555555555555,0
5,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0018148820326678765,1.416923076923077,1
16,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,1.416923076923077,0
3,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,1.8805555555555555,0
1,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
2,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.1,0
1,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.1,0
8,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,1.8805555555555555,0
45,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,1.8805555555555555,0
9,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,1.416923076923077,0
11,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0018148820326678765,1.416923076923077,1
4,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
2,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,1.8805555555555555,0
1,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.7769230769230773,0
5,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.7769230769230773,0
2,4.142857142857143,0.1,0,34,61.3,1,3.8,0.0,2.1,0
4,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.1,0
1,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,1.8805555555555555,0
4,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.7769230769230773,0
1,4.142857142857143,0.1,0,34,61.3,1,3.8,0.0,2.7769230769230773,0
8,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.7769230769230773,0
1,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.1,0
4,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.1,0
5,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.1,0
18,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0018148820326678765,2.5269230769230773,1
14,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.5269230769230773,0
4,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.7769230769230773,0
7,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.7769230769230773,0
7,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.1,0
5,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.1,0
1,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.7769230769230773,0
6,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,1.8805555555555555,0
23,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
1,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
9,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
6,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
5,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,1.8805555555555555,0
1,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.7769230769230773,0
2,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.5269230769230773,0
8,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.5269230769230773,0
21,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.5269230769230773,0
11,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.5269230769230773,0
22,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
23,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0018148820326678765,1.8805555555555555,1
2,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.1,0
3,4.142857142857143,0.1,0,34,61.3,1,3.8,0.0,2.1,0
6,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.5269230769230773,0
21,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.5269230769230773,0
4,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.5269230769230773,0
4,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.5269230769230773,0
2,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,1.8805555555555555,0
2,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,1.8805555555555555,0
6,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.7769230769230773,0
1,4.142857142857143,0.1,0,34,61.3,0,3.8,0.0,2.7769230769230773,0
3,4.142857142857143,0.1,1,34,61.3,0,3.8,0.0,2.7769230769230773,0
27,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0018148820326678765,1.8805555555555555,1
35,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,1.8805555555555555,0
3,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,1.8805555555555555,0
2,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,1.416923076923077,0
8,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,1.8805555555555555,0
4,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,1.8805555555555555,0
1,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.1,0
7,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,1.8805555555555555,0
3,13.285714285714285,0.0,0,34,68.6,1,5.8,0.0,1.8805555555555555,0
28,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0018148820326678765,1.8805555555555555,1
17,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,1.416923076923077,0
9,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0018148820326678765,1.416923076923077,1
9,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0018148820326678765,1.8805555555555555,1
9,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,1.8805555555555555,0
3,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.7769230769230773,0
8,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.7769230769230773,0
3,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.1,0
2,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,1.8805555555555555,0
3,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.7769230769230773,0
4,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.7769230769230773,0
1,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.1,0
8,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.5269230769230773,0
2,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.5269230769230773,0
6,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.7769230769230773,0
8,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.7769230769230773,0
4,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.1,0
5,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.1,0
2,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.7769230769230773,0
12,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,1.8805555555555555,0
1,13.285714285714285,0.0,0,34,68.6,1,5.8,0.0,1.8805555555555555,0
19,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0018148820326678765,1.8805555555555555,1
1,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,1.8805555555555555,0
1,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,1.8805555555555555,0
12,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,1.8805555555555555,0
9,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,1.8805555555555555,0
6,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.7769230769230773,0
5,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0018148820326678765,2.7769230769230773,1
15,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.5269230769230773,0
7,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.5269230769230773,0
1,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.5269230769230773,0
35,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.5269230769230773,0
16,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.5269230769230773,0
10,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,1.8805555555555555,0
1,13.285714285714285,0.0,0,34,68.6,1,5.8,0.0,1.8805555555555555,0
18,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0018148820326678765,1.8805555555555555,1
1,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.1,0
3,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0,2.5269230769230773,0
15,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0018148820326678765,2.5269230769230773,1
5,13.285714285714285,0.0,0,34,68.6,0,5.8,0.0018148820326678765,2.5269230769230773,1
12,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0018148820326678765,2.5269230769230773,1
3,13.285714285714285,0.0,1,34,68.6,0,5.8,0.0,2.7769230769230773,0
10,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0018148820326678765,1.8805555555555555,1
13,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0018148820326678765,1.8805555555555555,1
4,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,1.8805555555555555,0
5,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,1.8805555555555555,0
2,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,1.416923076923077,0
3,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,1.8805555555555555,0
1,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.1,0
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.1,0
13,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,1.8805555555555555,0
127,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,1.8805555555555555,0
2,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,1.416923076923077,0
2,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,1.416923076923077,0
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,1.8805555555555555,0
1,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.7769230769230773,0
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.7769230769230773,0
1,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0018148820326678765,2.1,1
5,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0018148820326678765,2.1,1
3,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.7769230769230773,0
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.7769230769230773,0
1,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.1,0
1,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.1,0
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.7769230769230773,0
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0018148820326678765,2.1,1
2,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,1.8805555555555555,0
1,8.428571428571429,0.0,0,36,56.6,1,2.8,0.0,1.8805555555555555,0
2,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,1.8805555555555555,0
3,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,1.8805555555555555,0
1,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.7769230769230773,0
3,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.7769230769230773,0
3,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0018148820326678765,2.5269230769230773,1
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.5269230769230773,0
12,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.5269230769230773,0
2,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.5269230769230773,0
5,8.428571428571429,0.0,0,36,56.6,1,2.8,0.0,2.1,0
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.1,0
4,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.5269230769230773,0
1,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.5269230769230773,0
2,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.5269230769230773,0
2,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,1.8805555555555555,0
3,8.428571428571429,0.0,1,36,56.6,0,2.8,0.0,2.7769230769230773,0
2,8.428571428571429,0.0,0,36,56.6,0,2.8,0.0,2.7769230769230773,0
2,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,1.8805555555555555,0
6,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0018148820326678765,1.8805555555555555,1
2,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,1.8805555555555555,0
8,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,1.8805555555555555,0
3,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,1.416923076923077,0
5,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,1.8805555555555555,0
10,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0018148820326678765,1.416923076923077,1
11,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,1.416923076923077,0
2,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,2.7769230769230773,0
1,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.1,0
1,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,2.1,0
3,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.5269230769230773,0
2,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.1,0
1,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.7769230769230773,0
2,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,1.8805555555555555,0
2,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,1.8805555555555555,0
2,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,1.8805555555555555,0
1,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.7769230769230773,0
4,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.5269230769230773,0
9,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,2.5269230769230773,0
6,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.5269230769230773,0
7,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,2.5269230769230773,0
4,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,1.8805555555555555,0
25,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,1.8805555555555555,0
1,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.1,0
2,1.8571428571428568,1.8,0,37,54.7,0,1.8,0.0,2.7769230769230773,0
4,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,2.7769230769230773,0
1,1.8571428571428568,1.8,1,37,54.7,0,1.8,0.0,2.7769230769230773,0
24,2.142857142857143,5.6,0,38,42.3,0,12.9,0.0,1.8805555555555555,0
17,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,1.8805555555555555,0
5,2.142857142857143,5.6,0,38,42.3,0,12.9,0.0,1.8805555555555555,0
13,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,1.8805555555555555,0
3,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,1.416923076923077,0
1,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,1.8805555555555555,0
1,2.142857142857143,5.6,0,38,42.3,0,12.9,0.0,2.1,0
2,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,2.1,0
6,2.142857142857143,5.6,0,38,42.3,0,12.9,0.0,1.8805555555555555,0
21,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,1.8805555555555555,0
1,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,1.416923076923077,0
1,2.142857142857143,5.6,0,38,42.3,0,12.9,0.0,1.416923076923077,0
5,2.142857142857143,5.6,0,38,42.3,0,12.9,0.0,1.8805555555555555,0
9,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,1.8805555555555555,0
1,2.142857142857143,5.6,1,38,42.3,0,12.9,0.0,2.7769230769230773,0
9,2.142857142857143,5.6,0,38,42.3,0,12.9,0.0,2.1,0
